Name,Mean index value,Index value SD,CV,index_id,measurement_id,altitude_id,annotation_method_id,variety_id,plot_id
ENRO3duzykwadrat,0.64675,0.30407,0.470150754,MCARI,10,30,bounded,enrosadira,three
ENRO3malykwadrat,0.85229,0.21274,0.249609875,MCARI,10,30,edges,enrosadira,three
ENRO4duzykwadrat,0.63682,0.27044,0.424672592,MCARI,10,30,bounded,enrosadira,four
ENRO4malykwadrat,0.74369,0.19327,0.259879789,MCARI,10,30,edges,enrosadira,four
ENRO5duzykwadrat,0.66285,0.2446,0.369012597,MCARI,10,30,bounded,enrosadira,five
ENRO5malykwadrat,0.7707,0.18574,0.241001687,MCARI,10,30,edges,enrosadira,five
POLO2duzykwadrat,0.77246,0.3071,0.397561039,MCARI,10,30,bounded,polonez,two
POLO2malykwadrat,0.86543,0.22908,0.264700785,MCARI,10,30,edges,polonez,two
POLO3duzykwadrat,0.73386,0.31937,0.435191998,MCARI,10,30,bounded,polonez,three
POLO3malykwadrat,0.89997,0.23635,0.262619865,MCARI,10,30,edges,polonez,three
POLO4duzykwadrat,0.67386,0.31178,0.462677708,MCARI,10,30,bounded,polonez,four
POLO4malykwadrat,0.83298,0.22196,0.266464981,MCARI,10,30,edges,polonez,four
POLO5duzykwadrat,0.6652,0.30028,0.451413109,MCARI,10,30,bounded,polonez,five
POLO5malykwadrat,0.79448,0.20512,0.258181452,MCARI,10,30,edges,polonez,five
ENRO2duzykwadrat,0.63027,0.22489,0.356815333,MCARI2,10,30,bounded,enrosadira,two
ENRO2malykwadrat,0.75984,0.10694,0.140740156,MCARI2,10,30,edges,enrosadira,two
ENRO3duzykwadrat,0.62845,0.22132,0.352168032,MCARI2,10,30,bounded,enrosadira,three
ENRO3malykwadrat,0.80536,0.08357,0.103767259,MCARI2,10,30,edges,enrosadira,three
ENRO4duzykwadrat,0.65137,0.19713,0.302639053,MCARI2,10,30,bounded,enrosadira,four
ENRO4malykwadrat,0.77535,0.07791,0.100483653,MCARI2,10,30,edges,enrosadira,four
ENRO5duzykwadrat,0.68655,0.17119,0.24934819,MCARI2,10,30,bounded,enrosadira,five
ENRO5malykwadrat,0.78908,0.07571,0.095947179,MCARI2,10,30,edges,enrosadira,five
POLO2duzykwadrat,0.69702,0.19695,0.282560041,MCARI2,10,30,bounded,polonez,two
POLO2malykwadrat,0.76361,0.1156,0.151386179,MCARI2,10,30,edges,polonez,two
POLO3duzykwadrat,0.6691,0.21472,0.320908683,MCARI2,10,30,bounded,polonez,three
POLO3malykwadrat,0.79779,0.09866,0.123666629,MCARI2,10,30,edges,polonez,three
POLO4duzykwadrat,0.64437,0.22324,0.346446917,MCARI2,10,30,bounded,polonez,four
POLO4malykwadrat,0.78216,0.0945,0.12081927,MCARI2,10,30,edges,polonez,four
POLO5duzykwadrat,0.65883,0.21498,0.326305724,MCARI2,10,30,bounded,polonez,five
POLO5malykwadrat,0.77869,0.08805,0.113074523,MCARI2,10,30,edges,polonez,five
ENRO2duzykwadrat,0.31216,0.08147,0.260987955,NDRE,10,30,bounded,enrosadira,two
ENRO2malykwadrat,0.30934,0.07228,0.233658757,NDRE,10,30,edges,enrosadira,two
ENRO3duzykwadrat,0.31813,0.08069,0.25363845,NDRE,10,30,bounded,enrosadira,three
ENRO3malykwadrat,0.31972,0.07223,0.225916427,NDRE,10,30,edges,enrosadira,three
ENRO4duzykwadrat,0.32824,0.08227,0.250639776,NDRE,10,30,bounded,enrosadira,four
ENRO4malykwadrat,0.34899,0.07989,0.228917734,NDRE,10,30,edges,enrosadira,four
ENRO5duzykwadrat,0.33111,0.08204,0.247772644,NDRE,10,30,bounded,enrosadira,five
ENRO5malykwadrat,0.33716,0.07643,0.226687626,NDRE,10,30,edges,enrosadira,five
POLO2duzykwadrat,0.27329,0.07563,0.276738995,NDRE,10,30,bounded,polonez,two
POLO2malykwadrat,0.26132,0.065,0.24873718,NDRE,10,30,edges,polonez,two
POLO3duzykwadrat,0.28529,0.07945,0.278488556,NDRE,10,30,bounded,polonez,three
POLO3malykwadrat,0.28223,0.06683,0.236792687,NDRE,10,30,edges,polonez,three
POLO4duzykwadrat,0.30405,0.09108,0.299555994,NDRE,10,30,bounded,polonez,four
POLO4malykwadrat,0.29784,0.07305,0.245265915,NDRE,10,30,edges,polonez,four
POLO5duzykwadrat,0.3195,0.09038,0.282879499,NDRE,10,30,bounded,polonez,five
POLO5malykwadrat,0.30922,0.0733,0.237048056,NDRE,10,30,edges,polonez,five
ENRO2duzykwadrat,0.86456,0.08465,0.097911076,NDVI,10,30,bounded,enrosadira,two
ENRO2malykwadrat,0.8903,0.05492,0.061687072,NDVI,10,30,edges,enrosadira,two
ENRO3duzykwadrat,0.84556,0.11327,0.13395856,NDVI,10,30,bounded,enrosadira,three
ENRO3malykwadrat,0.89657,0.05138,0.057307293,NDVI,10,30,edges,enrosadira,three
ENRO4duzykwadrat,0.87573,0.08041,0.091820538,NDVI,10,30,bounded,enrosadira,four
ENRO4malykwadrat,0.91167,0.04079,0.044742067,NDVI,10,30,edges,enrosadira,four
ENRO5duzykwadrat,0.88342,0.08058,0.091213692,NDVI,10,30,bounded,enrosadira,five
ENRO5malykwadrat,0.90972,0.03934,0.043244075,NDVI,10,30,edges,enrosadira,five
POLO2duzykwadrat,0.85012,0.07905,0.092986872,NDVI,10,30,bounded,polonez,two
POLO2malykwadrat,0.85667,0.06916,0.080731203,NDVI,10,30,edges,polonez,two
POLO3duzykwadrat,0.83742,0.10831,0.129337728,NDVI,10,30,bounded,polonez,three
POLO3malykwadrat,0.87809,0.0559,0.0636609,NDVI,10,30,edges,polonez,three
POLO4duzykwadrat,0.85111,0.10172,0.119514516,NDVI,10,30,bounded,polonez,four
POLO4malykwadrat,0.88669,0.05123,0.057776675,NDVI,10,30,edges,polonez,four
POLO5duzykwadrat,0.87643,0.07472,0.085254955,NDVI,10,30,bounded,polonez,five
POLO5malykwadrat,0.89578,0.05029,0.056141017,NDVI,10,30,edges,polonez,five
ENRO2duzykwadrat,0.59829,0.12258,0.204883919,OSAVI,10,30,bounded,enrosadira,two
ENRO2malykwadrat,0.67028,0.04921,0.073417079,OSAVI,10,30,edges,enrosadira,two
ENRO3duzykwadrat,0.5982,0.12085,0.202022735,OSAVI,10,30,bounded,enrosadira,three
ENRO3malykwadrat,0.69202,0.04131,0.059694807,OSAVI,10,30,edges,enrosadira,three
ENRO4duzykwadrat,0.613,0.10643,0.173621533,OSAVI,10,30,bounded,enrosadira,four
ENRO4malykwadrat,0.67865,0.03399,0.050084727,OSAVI,10,30,edges,enrosadira,four
ENRO5duzykwadrat,0.63302,0.08779,0.138684402,OSAVI,10,30,bounded,enrosadira,five
ENRO5malykwadrat,0.68406,0.03283,0.047992866,OSAVI,10,30,edges,enrosadira,five
POLO2duzykwadrat,0.63149,0.10453,0.165529145,OSAVI,10,30,bounded,polonez,two
POLO2malykwadrat,0.66622,0.05863,0.088003963,OSAVI,10,30,edges,polonez,two
POLO3duzykwadrat,0.61826,0.11552,0.186846958,OSAVI,10,30,bounded,polonez,three
POLO3malykwadrat,0.68614,0.04792,0.069839974,OSAVI,10,30,edges,polonez,three
POLO4duzykwadrat,0.60421,0.12544,0.207609937,OSAVI,10,30,bounded,polonez,four
POLO4malykwadrat,0.67992,0.04331,0.06369867,OSAVI,10,30,edges,polonez,four
POLO5duzykwadrat,0.61413,0.12138,0.19764545,OSAVI,10,30,bounded,polonez,five
POLO5malykwadrat,0.67917,0.04052,0.059661057,OSAVI,10,30,edges,polonez,five
ENRO2duzykwadrat,0.93591,0.02994,0.031990255,SIPI2,10,30,bounded,enrosadira,two
ENRO2malykwadrat,0.93836,0.02332,0.024851869,SIPI2,10,30,edges,enrosadira,two
ENRO3duzykwadrat,0.94527,0.02921,0.030901224,SIPI2,10,30,bounded,enrosadira,three
ENRO3malykwadrat,0.94299,0.01998,0.021187924,SIPI2,10,30,edges,enrosadira,three
ENRO4duzykwadrat,0.94084,0.02609,0.027730539,SIPI2,10,30,bounded,enrosadira,four
ENRO4malykwadrat,0.94674,0.02016,0.021294125,SIPI2,10,30,edges,enrosadira,four
ENRO5duzykwadrat,0.94227,0.02562,0.027189659,SIPI2,10,30,bounded,enrosadira,five
ENRO5malykwadrat,0.94284,0.0213,0.02259132,SIPI2,10,30,edges,enrosadira,five
POLO2duzykwadrat,0.92837,0.03193,0.034393615,SIPI2,10,30,bounded,polonez,two
POLO2malykwadrat,0.92588,0.02904,0.031364756,SIPI2,10,30,edges,polonez,two
POLO3duzykwadrat,0.93939,0.03121,0.033223688,SIPI2,10,30,bounded,polonez,three
POLO3malykwadrat,0.93299,0.02367,0.025370047,SIPI2,10,30,edges,polonez,three
POLO4duzykwadrat,0.94067,0.03085,0.032795773,SIPI2,10,30,bounded,polonez,four
POLO4malykwadrat,0.93599,0.02312,0.024701119,SIPI2,10,30,edges,polonez,four
POLO5duzykwadrat,0.94187,0.02557,0.02714812,SIPI2,10,30,bounded,polonez,five
POLO5malykwadrat,0.94,0.02112,0.022468085,SIPI2,10,30,edges,polonez,five
ENRO2duzykwadrat,0.75785,0.07016,0.092577687,GNDVI,10,50,bounded,enrosadira,two
ENRO2malykwadrat,0.78523,0.05724,0.072895839,GNDVI,10,50,edges,enrosadira,two
ENRO3duzykwadrat,0.75648,0.08407,0.111133143,GNDVI,10,50,bounded,enrosadira,three
ENRO3malykwadrat,0.80245,0.05264,0.065599103,GNDVI,10,50,edges,enrosadira,three
ENRO4duzykwadrat,0.77428,0.07245,0.093570801,GNDVI,10,50,bounded,enrosadira,four
ENRO4malykwadrat,0.818,0.05218,0.063789731,GNDVI,10,50,edges,enrosadira,four
ENRO5duzykwadrat,0.78305,0.0734,0.093736032,GNDVI,10,50,bounded,enrosadira,five
ENRO5malykwadrat,0.80694,0.05395,0.066857511,GNDVI,10,50,edges,enrosadira,five
POLO2duzykwadrat,0.73705,0.06563,0.089044163,GNDVI,10,50,bounded,polonez,two
POLO2malykwadrat,0.73878,0.06488,0.087820461,GNDVI,10,50,edges,polonez,two
POLO3duzykwadrat,0.74671,0.07405,0.099168352,GNDVI,10,50,bounded,polonez,three
POLO3malykwadrat,0.75535,0.06035,0.079896737,GNDVI,10,50,edges,polonez,three
POLO4duzykwadrat,0.75922,0.07829,0.103118991,GNDVI,10,50,bounded,polonez,four
POLO4malykwadrat,0.77846,0.05801,0.074518922,GNDVI,10,50,edges,polonez,four
POLO5duzykwadrat,0.77483,0.07435,0.095956532,GNDVI,10,50,bounded,polonez,five
POLO5malykwadrat,0.79549,0.05422,0.068159248,GNDVI,10,50,edges,polonez,five
ENRO2duzykwadrat,0.40819,0.09442,0.231313849,LCI,10,50,bounded,enrosadira,two
ENRO2malykwadrat,0.4164,0.08212,0.197214217,LCI,10,50,edges,enrosadira,two
ENRO3duzykwadrat,0.41098,0.10225,0.248795562,LCI,10,50,bounded,enrosadira,three
ENRO3malykwadrat,0.4253,0.08288,0.194874206,LCI,10,50,edges,enrosadira,three
ENRO4duzykwadrat,0.41481,0.10249,0.247076975,LCI,10,50,bounded,enrosadira,four
ENRO4malykwadrat,0.44335,0.09318,0.21017255,LCI,10,50,edges,enrosadira,four
ENRO5duzykwadrat,0.39036,0.10364,0.265498514,LCI,10,50,bounded,enrosadira,five
ENRO5malykwadrat,0.40292,0.09164,0.22743969,LCI,10,50,edges,enrosadira,five
POLO2duzykwadrat,0.37391,0.08674,0.231980958,LCI,10,50,bounded,polonez,two
POLO2malykwadrat,0.36182,0.07846,0.216848157,LCI,10,50,edges,polonez,two
POLO3duzykwadrat,0.38365,0.09672,0.252104783,LCI,10,50,bounded,polonez,three
POLO3malykwadrat,0.36509,0.07742,0.212057301,LCI,10,50,edges,polonez,three
POLO4duzykwadrat,0.39019,0.11276,0.288987416,LCI,10,50,bounded,polonez,four
POLO4malykwadrat,0.38569,0.08719,0.226062382,LCI,10,50,edges,polonez,four
POLO5duzykwadrat,0.38076,0.11034,0.289788843,LCI,10,50,bounded,polonez,five
POLO5malykwadrat,0.38599,0.08943,0.23168994,LCI,10,50,edges,polonez,five
ENRO2duzykwadrat,0.60625,0.2672,0.440742268,MCARI,10,50,bounded,enrosadira,two
ENRO2malykwadrat,0.69291,0.1903,0.274638842,MCARI,10,50,edges,enrosadira,two
ENRO3duzykwadrat,0.58959,0.27886,0.472972744,MCARI,10,50,bounded,enrosadira,three
ENRO3malykwadrat,0.76644,0.17123,0.22340953,MCARI,10,50,edges,enrosadira,three
ENRO4duzykwadrat,0.60039,0.26056,0.433984577,MCARI,10,50,bounded,enrosadira,four
ENRO4malykwadrat,0.71176,0.16351,0.229726312,MCARI,10,50,edges,enrosadira,four
ENRO5duzykwadrat,0.70595,0.23911,0.338706707,MCARI,10,50,bounded,enrosadira,five
ENRO5malykwadrat,0.81774,0.1708,0.208868344,MCARI,10,50,edges,enrosadira,five
POLO2duzykwadrat,0.6636,0.23593,0.35553044,MCARI,10,50,bounded,polonez,two
POLO2malykwadrat,0.73828,0.17069,0.231199545,MCARI,10,50,edges,polonez,two
POLO3duzykwadrat,0.65133,0.27102,0.416102437,MCARI,10,50,bounded,polonez,three
POLO3malykwadrat,0.83398,0.17527,0.210160915,MCARI,10,50,edges,polonez,three
POLO4duzykwadrat,0.64263,0.28179,0.438494935,MCARI,10,50,bounded,polonez,four
POLO4malykwadrat,0.79067,0.18403,0.23275197,MCARI,10,50,edges,polonez,four
POLO5duzykwadrat,0.69725,0.27591,0.395711725,MCARI,10,50,bounded,polonez,five
POLO5malykwadrat,0.80738,0.18558,0.229854591,MCARI,10,50,edges,polonez,five
ENRO2duzykwadrat,0.61124,0.19933,0.326107585,MCARI2,10,50,bounded,enrosadira,two
ENRO2malykwadrat,0.70694,0.10883,0.153945172,MCARI2,10,50,edges,enrosadira,two
ENRO3duzykwadrat,0.58974,0.21915,0.371604436,MCARI2,10,50,bounded,enrosadira,three
ENRO3malykwadrat,0.76583,0.07378,0.096339919,MCARI2,10,50,edges,enrosadira,three
ENRO4duzykwadrat,0.61873,0.20703,0.334604755,MCARI2,10,50,bounded,enrosadira,four
ENRO4malykwadrat,0.75305,0.07372,0.097895226,MCARI2,10,50,edges,enrosadira,four
ENRO5duzykwadrat,0.70489,0.16386,0.232461803,MCARI2,10,50,bounded,enrosadira,five
ENRO5malykwadrat,0.80419,0.06369,0.079197702,MCARI2,10,50,edges,enrosadira,five
POLO2duzykwadrat,0.64554,0.17405,0.269619234,MCARI2,10,50,bounded,polonez,two
POLO2malykwadrat,0.7043,0.10219,0.14509442,MCARI2,10,50,edges,polonez,two
POLO3duzykwadrat,0.62862,0.20232,0.321847857,MCARI2,10,50,bounded,polonez,three
POLO3malykwadrat,0.76565,0.08651,0.112988964,MCARI2,10,50,edges,polonez,three
POLO4duzykwadrat,0.62742,0.21172,0.337445411,MCARI2,10,50,bounded,polonez,four
POLO4malykwadrat,0.7597,0.08599,0.113189417,MCARI2,10,50,edges,polonez,four
POLO5duzykwadrat,0.67607,0.19157,0.283358232,MCARI2,10,50,bounded,polonez,five
POLO5malykwadrat,0.78129,0.07784,0.099630099,MCARI2,10,50,edges,polonez,five
ENRO2duzykwadrat,0.28435,0.0775,0.272551433,NDRE,10,50,bounded,enrosadira,two
ENRO2malykwadrat,0.28576,0.06617,0.231557951,NDRE,10,50,edges,enrosadira,two
ENRO3duzykwadrat,0.28964,0.08199,0.283075542,NDRE,10,50,bounded,enrosadira,three
ENRO3malykwadrat,0.29151,0.06716,0.230386608,NDRE,10,50,edges,enrosadira,three
ENRO4duzykwadrat,0.28919,0.08411,0.290846848,NDRE,10,50,bounded,enrosadira,four
ENRO4malykwadrat,0.30611,0.07701,0.251576231,NDRE,10,50,edges,enrosadira,four
ENRO5duzykwadrat,0.26602,0.08146,0.306217578,NDRE,10,50,bounded,enrosadira,five
ENRO5malykwadrat,0.27152,0.07284,0.268267531,NDRE,10,50,edges,enrosadira,five
POLO2duzykwadrat,0.25691,0.07147,0.278190806,NDRE,10,50,bounded,polonez,two
POLO2malykwadrat,0.24454,0.06001,0.245399526,NDRE,10,50,edges,polonez,two
POLO3duzykwadrat,0.26644,0.07884,0.295901516,NDRE,10,50,bounded,polonez,three
POLO3malykwadrat,0.24489,0.0595,0.24296623,NDRE,10,50,edges,polonez,three
POLO4duzykwadrat,0.27142,0.09285,0.34208975,NDRE,10,50,bounded,polonez,four
POLO4malykwadrat,0.26032,0.06886,0.26452059,NDRE,10,50,edges,polonez,four
POLO5duzykwadrat,0.2605,0.08884,0.341036468,NDRE,10,50,bounded,polonez,five
POLO5malykwadrat,0.25896,0.07016,0.270929873,NDRE,10,50,edges,polonez,five
ENRO2duzykwadrat,0.86152,0.07233,0.083956263,NDVI,10,50,bounded,enrosadira,two
ENRO2malykwadrat,0.88531,0.04559,0.051496086,NDVI,10,50,edges,enrosadira,two
ENRO3duzykwadrat,0.84586,0.10143,0.119913461,NDVI,10,50,bounded,enrosadira,three
ENRO3malykwadrat,0.89614,0.04078,0.045506283,NDVI,10,50,edges,enrosadira,three
ENRO4duzykwadrat,0.86944,0.07372,0.08479021,NDVI,10,50,bounded,enrosadira,four
ENRO4malykwadrat,0.90775,0.03622,0.039900854,NDVI,10,50,edges,enrosadira,four
ENRO5duzykwadrat,0.87795,0.07535,0.085824933,NDVI,10,50,bounded,enrosadira,five
ENRO5malykwadrat,0.90373,0.03625,0.040111538,NDVI,10,50,edges,enrosadira,five
POLO2duzykwadrat,0.84706,0.06701,0.079108918,NDVI,10,50,bounded,polonez,two
POLO2malykwadrat,0.85191,0.05959,0.069948704,NDVI,10,50,edges,polonez,two
POLO3duzykwadrat,0.84202,0.08877,0.105425049,NDVI,10,50,bounded,polonez,three
POLO3malykwadrat,0.86651,0.05091,0.058752928,NDVI,10,50,edges,polonez,three
POLO4duzykwadrat,0.8534,0.08508,0.099695336,NDVI,10,50,bounded,polonez,four
POLO4malykwadrat,0.88172,0.04515,0.051206732,NDVI,10,50,edges,polonez,four
POLO5duzykwadrat,0.86737,0.07885,0.090906995,NDVI,10,50,bounded,polonez,five
POLO5malykwadrat,0.89285,0.04195,0.046984376,NDVI,10,50,edges,polonez,five
ENRO2duzykwadrat,0.59318,0.10448,0.176135406,OSAVI,10,50,bounded,enrosadira,two
ENRO2malykwadrat,0.64784,0.04819,0.074385651,OSAVI,10,50,edges,enrosadira,two
ENRO3duzykwadrat,0.5787,0.12163,0.210177985,OSAVI,10,50,bounded,enrosadira,three
ENRO3malykwadrat,0.67558,0.03349,0.049572219,OSAVI,10,50,edges,enrosadira,three
ENRO4duzykwadrat,0.59564,0.11535,0.193657243,OSAVI,10,50,bounded,enrosadira,four
ENRO4malykwadrat,0.67,0.03124,0.046626866,OSAVI,10,50,edges,enrosadira,four
ENRO5duzykwadrat,0.64219,0.08234,0.128217506,OSAVI,10,50,bounded,enrosadira,five
ENRO5malykwadrat,0.69134,0.02716,0.039286024,OSAVI,10,50,edges,enrosadira,five
POLO2duzykwadrat,0.60968,0.09177,0.150521585,OSAVI,10,50,bounded,polonez,two
POLO2malykwadrat,0.64082,0.04981,0.077728535,OSAVI,10,50,edges,polonez,two
POLO3duzykwadrat,0.6003,0.10835,0.180493087,OSAVI,10,50,bounded,polonez,three
POLO3malykwadrat,0.66989,0.04162,0.062129603,OSAVI,10,50,edges,polonez,three
POLO4duzykwadrat,0.5975,0.11887,0.198945607,OSAVI,10,50,bounded,polonez,four
POLO4malykwadrat,0.67024,0.03836,0.05723323,OSAVI,10,50,edges,polonez,four
POLO5duzykwadrat,0.6258,0.10242,0.163662512,OSAVI,10,50,bounded,polonez,five
POLO5malykwadrat,0.68131,0.03426,0.050285479,OSAVI,10,50,edges,polonez,five
ENRO2duzykwadrat,0.93107,0.02845,0.030556242,SIPI2,10,50,bounded,enrosadira,two
ENRO2malykwadrat,0.93581,0.02092,0.022354965,SIPI2,10,50,edges,enrosadira,two
ENRO3duzykwadrat,0.93982,0.0284,0.030218552,SIPI2,10,50,bounded,enrosadira,three
ENRO3malykwadrat,0.94124,0.01699,0.018050657,SIPI2,10,50,edges,enrosadira,three
ENRO4duzykwadrat,0.93772,0.02511,0.026777716,SIPI2,10,50,bounded,enrosadira,four
ENRO4malykwadrat,0.94479,0.01837,0.019443474,SIPI2,10,50,edges,enrosadira,four
ENRO5duzykwadrat,0.93885,0.0252,0.026841348,SIPI2,10,50,bounded,enrosadira,five
ENRO5malykwadrat,0.93981,0.02026,0.021557549,SIPI2,10,50,edges,enrosadira,five
POLO2duzykwadrat,0.92472,0.02844,0.030755256,SIPI2,10,50,bounded,polonez,two
POLO2malykwadrat,0.92279,0.02605,0.028229608,SIPI2,10,50,edges,polonez,two
POLO3duzykwadrat,0.9352,0.02857,0.030549615,SIPI2,10,50,bounded,polonez,three
POLO3malykwadrat,0.926,0.02287,0.024697624,SIPI2,10,50,edges,polonez,three
POLO4duzykwadrat,0.93679,0.02878,0.030721933,SIPI2,10,50,bounded,polonez,four
POLO4malykwadrat,0.93321,0.02088,0.022374385,SIPI2,10,50,edges,polonez,four
POLO5duzykwadrat,0.93956,0.0251,0.026714632,SIPI2,10,50,bounded,polonez,five
POLO5malykwadrat,0.93849,0.01966,0.020948545,SIPI2,10,50,edges,polonez,five
ENRO2duzykwadrat,0.75465,0.06315,0.083681177,GNDVI,11,30,bounded,enrosadira,two
ENRO2malykwadrat,0.78594,0.04401,0.055996641,GNDVI,11,30,edges,enrosadira,two
ENRO3duzykwadrat,0.74318,0.08438,0.113539116,GNDVI,11,30,bounded,enrosadira,three
ENRO3malykwadrat,0.79832,0.04461,0.055879848,GNDVI,11,30,edges,enrosadira,three
ENRO4duzykwadrat,0.75206,0.07464,0.0992474,GNDVI,11,30,bounded,enrosadira,four
ENRO4malykwadrat,0.80056,0.04168,0.052063556,GNDVI,11,30,edges,enrosadira,four
ENRO5duzykwadrat,0.77378,0.07222,0.093334023,GNDVI,11,30,bounded,enrosadira,five
ENRO5malykwadrat,0.81632,0.04085,0.05004165,GNDVI,11,30,edges,enrosadira,five
POLO2duzykwadrat,0.72892,0.07363,0.101012457,GNDVI,11,30,bounded,polonez,two
POLO2malykwadrat,0.74205,0.06614,0.08913146,GNDVI,11,30,edges,polonez,two
POLO3duzykwadrat,0.74972,0.05643,0.0752681,GNDVI,11,30,bounded,polonez,three
POLO3malykwadrat,0.76841,0.04608,0.059967986,GNDVI,11,30,edges,polonez,three
POLO4duzykwadrat,0.75891,0.05941,0.078283327,GNDVI,11,30,bounded,polonez,four
POLO4malykwadrat,0.78116,0.04793,0.061357468,GNDVI,11,30,edges,polonez,four
POLO5duzykwadrat,0.77085,0.05935,0.07699293,GNDVI,11,30,bounded,polonez,five
POLO5malykwadrat,0.7951,0.04479,0.056332537,GNDVI,11,30,edges,polonez,five
ENRO2duzykwadrat,0.38631,0.05413,0.140120629,LCI,11,30,bounded,enrosadira,two
ENRO2malykwadrat,0.40422,0.04885,0.120850032,LCI,11,30,edges,enrosadira,two
ENRO3duzykwadrat,0.39127,0.06188,0.15815166,LCI,11,30,bounded,enrosadira,three
ENRO3malykwadrat,0.42502,0.05667,0.133334902,LCI,11,30,edges,enrosadira,three
ENRO4duzykwadrat,0.40307,0.06256,0.155208773,LCI,11,30,bounded,enrosadira,four
ENRO4malykwadrat,0.43383,0.05951,0.137173547,LCI,11,30,edges,enrosadira,four
ENRO5duzykwadrat,0.41538,0.06319,0.152125764,LCI,11,30,bounded,enrosadira,five
ENRO5malykwadrat,0.45263,0.05848,0.129200451,LCI,11,30,edges,enrosadira,five
POLO2duzykwadrat,0.3543,0.0579,0.16342083,LCI,11,30,bounded,polonez,two
POLO2malykwadrat,0.35724,0.05683,0.15908073,LCI,11,30,edges,polonez,two
POLO3duzykwadrat,0.37492,0.05438,0.145044276,LCI,11,30,bounded,polonez,three
POLO3malykwadrat,0.38102,0.05041,0.132302766,LCI,11,30,edges,polonez,three
POLO4duzykwadrat,0.39342,0.05797,0.147348889,LCI,11,30,bounded,polonez,four
POLO4malykwadrat,0.4024,0.05807,0.144309145,LCI,11,30,edges,polonez,four
POLO5duzykwadrat,0.39757,0.05707,0.143547048,LCI,11,30,bounded,polonez,five
POLO5malykwadrat,0.4142,0.0566,0.136648962,LCI,11,30,edges,polonez,five
ENRO2duzykwadrat,0.7736,0.22276,0.28795243,MCARI,11,30,bounded,enrosadira,two
ENRO2malykwadrat,0.88706,0.12505,0.140971298,MCARI,11,30,edges,enrosadira,two
ENRO3duzykwadrat,0.74539,0.26309,0.352956171,MCARI,11,30,bounded,enrosadira,three
ENRO3malykwadrat,0.91576,0.11882,0.129750153,MCARI,11,30,edges,enrosadira,three
ENRO4duzykwadrat,0.74607,0.24594,0.329647352,MCARI,11,30,bounded,enrosadira,four
ENRO4malykwadrat,0.90898,0.11766,0.129441792,MCARI,11,30,edges,enrosadira,four
ENRO5duzykwadrat,0.81669,0.22285,0.272869755,MCARI,11,30,bounded,enrosadira,five
ENRO5malykwadrat,0.91993,0.11723,0.127433609,MCARI,11,30,edges,enrosadira,five
POLO2duzykwadrat,0.7547,0.25,0.331257453,MCARI,11,30,bounded,polonez,two
POLO2malykwadrat,0.83313,0.18548,0.222630322,MCARI,11,30,edges,polonez,two
POLO3duzykwadrat,0.78168,0.22801,0.291692253,MCARI,11,30,bounded,polonez,three
POLO3malykwadrat,0.89627,0.15253,0.170183092,MCARI,11,30,edges,polonez,three
POLO4duzykwadrat,0.76856,0.23174,0.30152493,MCARI,11,30,bounded,polonez,four
POLO4malykwadrat,0.89978,0.14296,0.158883283,MCARI,11,30,edges,polonez,four
POLO5duzykwadrat,0.82421,0.2146,0.260370537,MCARI,11,30,bounded,polonez,five
POLO5malykwadrat,0.92511,0.12319,0.133162543,MCARI,11,30,edges,polonez,five
ENRO2duzykwadrat,0.62035,0.16362,0.263754332,MCARI2,11,30,bounded,enrosadira,two
ENRO2malykwadrat,0.70071,0.08616,0.122960997,MCARI2,11,30,edges,enrosadira,two
ENRO3duzykwadrat,0.59139,0.20251,0.342430545,MCARI2,11,30,bounded,enrosadira,three
ENRO3malykwadrat,0.7214,0.07571,0.104948711,MCARI2,11,30,edges,enrosadira,three
ENRO4duzykwadrat,0.60011,0.18589,0.309759877,MCARI2,11,30,bounded,enrosadira,four
ENRO4malykwadrat,0.7231,0.06887,0.095242705,MCARI2,11,30,edges,enrosadira,four
ENRO5duzykwadrat,0.65287,0.16768,0.256835205,MCARI2,11,30,bounded,enrosadira,five
ENRO5malykwadrat,0.74371,0.06201,0.083379274,MCARI2,11,30,edges,enrosadira,five
POLO2duzykwadrat,0.58404,0.18318,0.313642901,MCARI2,11,30,bounded,polonez,two
POLO2malykwadrat,0.63702,0.13211,0.207387523,MCARI2,11,30,edges,polonez,two
POLO3duzykwadrat,0.61353,0.16059,0.261747592,MCARI2,11,30,bounded,polonez,three
POLO3malykwadrat,0.68867,0.09924,0.144103852,MCARI2,11,30,edges,polonez,three
POLO4duzykwadrat,0.61389,0.16789,0.273485478,MCARI2,11,30,bounded,polonez,four
